labels,text,lang,sentiment
spam,"VOTRE CHANCE D'ÊTRE SUR UNE RÉALITÉ FANTASY SHOW appel maintenant = 08707509020 Juste 20p par min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 est un appel national = tarif.",french,Negative
spam,"Gagnez le plus récent d'Harry Potter et l'Ordre du Phénix (Livre 5) réponse HARRY, répondre 5 questions - chance d'être le premier parmi les lecteurs!",french,Positive
ham,Personnel de formation de placement à l'université d'Amrita.,french,Neutral
ham,Regarder un telugu film..wat abt u?,french,Neutral
ham,"Oui, c'est bon.",french,Neutral
ham,Félicitations! Traitez pendant.Je ne suis pas sur la poste pendant 2 jours.ll mail une fois par l'intermédiaire de.Respect mère à la maison.check mails.,french,Neutral
ham,J'ai marché une heure 2 c u! ne montre pas que je m'en soucie vous croyez sérieux?,french,Neutral
ham,Mon code de tri est et acc non est. La banque est natwest. Pouvez-vous répondre pour confirmer que j'ai envoyé ceci à la bonne personne!,french,Neutral
ham,Mes frais de scolarité sont à 330. Hm nous allons pour le 1120 à 1205 un?,french,Neutral
ham,Qui vois-tu?,french,Neutral
ham,Faites ça 3! 4 saké de merde?! x,french,Neutral
ham,"J'ai eu le problème de l'argent qui me pèse mais grâce à vous, je peux respirer plus facilement maintenant. Je vais m'assurer que vous ne le regrettez pas. Merci.",french,Neutral
ham,"Il y a beaucoup d'entreprises, dites-moi la langue.",french,Neutral
spam,Bienvenue! Veuillez répondre avec votre AGE et GENDER pour commencer. p.ex. 24M,french,Neutral
ham,"Il a dit qu'il écrirait et qu'il ne l'a pas vu, qu'il m'a laissé tomber doucement, s'il vous plaît.",french,Neutral
ham,"Salut c'est moi vous avez probablement trop de plaisir pour obtenir ce message, mais j'ai pensé que txt u cos im ennui! et Jamess m'a pété dessus toute la nuit",french,Negative
spam,U ont un admirateur secret qui cherche 2 faire contact avec U-find qui ils R*revel qui pense UR si spécial-appel sur 09058094565,french,Neutral
ham,"J'ai appris que M. Ranjith m'a appelé, donc seulement j'ai vu ça, il vérifie le projet. Prabu l'a dit aujourd'hui, donc papa ne m'a pas trompé.",french,Neutral
spam,22 jours pour commencer! Pour Euro2004 U sera tenu à jour avec les dernières nouvelles et les résultats quotidiens. À supprimer envoyer GET TXT STOP à 83222,french,Negative
ham,"Il y a des gens par mu, je suis à table par lambda.",french,Neutral
ham,"C'est bon, on dort tôt aussi... Nite...",french,Neutral
ham,Ü prédire le temps ü'll finira d'acheter?,french,Neutral
ham,Hey hun-onbus goin 2 le rencontrer. Il veut 2 sortir 4 un repas mais je ne me sens pas comme ça cuz ont 2 obtenir le dernier bus à la maison!Mais il est doux dernièrementxxx,french,Neutral
spam,UR GOING 2 BAHAMAS! Appelez FREEEFONE 08081560665 et parlez à un opérateur en direct pour réclamer soit les Bahamas croisières de £2000 CASH 18+seulement. Pour refuser txt X à 07786200117,french,Neutral
ham,"Bonne nuit, dormez bien, s'il vous plaît prenez soin de papa.",french,Neutral
ham,Buzzzz! *grins* Est-ce que je vous ai bourdonné le cul? Buzzz votre poitrine? Buzz votre bite? Où gardez-vous votre téléphone? Est-ce que le vibromasseur est allumé?,french,Positive
ham,C'est un adulte et il apprendrait de l'expérience. Il n'y a pas de vrai danger. Je n'aime pas les peeps qui utilisent des drogues dont ils n'ont pas besoin.,french,Negative
ham,Chère a obtenu le bus directement à calicut,french,Neutral
ham,"Ouais, j'ai l'inimitié.",french,Neutral
ham,"Regarder des dessins animés, écouter de la musique &amp; à la veille a dû aller temple &amp; église.. Et u?",french,Neutral
ham,Je ne cherche que le bon dual sim mobile pa.,french,Neutral
ham,C'est comme ce jeu de crépuscule d'hôtel que je pense.,french,Neutral
ham,Venez à l'arrière; DECIMAL&gt;..maintenant je nettoyais la maison,french,Neutral
spam,Get ur 1st RINGTONE GRATUITEMENT! Répondre à ce msg avec TONE. Gr8 TOP 20 tons à votre téléphone chaque semaine juste £1.50 par wk 2 opt out envoyer STOP 08452810071 16,french,Positive
ham,"Ok, je quitte ma maison.",french,Neutral
ham,Wat time u terminer l'ur lec aujourd'hui?,french,Neutral
ham,Peut-être approuver le panalam... mais il devrait avoir plus de postes..,french,Neutral
spam,"Merci pour votre commande de sonnerie, réf numéro R836. Votre mobile sera facturé £4.50. Si votre ton n'arrive pas, veuillez appeler le service client au 09065069154",french,Neutral
ham,Pas le nom du logiciel..tel..,french,Neutral
ham,"Non, je vais vérifier toutes les chambres pour les activités.",french,Neutral
ham,"Pendant ce temps, elle dit que je te salue.",french,Neutral
ham,Tu as toujours été intelligent.,french,Positive
spam,"SMSSERVICES. pour vos crédits texte inclus, pls goto www.comuk.net login= 3qxj9 désabonnement avec STOP, sans frais supplémentaires. help 08702840625.COMUK. 220-CM2 9AE",french,Neutral
ham,S:-)kallis ne jouera pas dans les deux premiers odi:-),french,Neutral
ham,"C'est l'un des problèmes, mais la californie est bonne.",french,Neutral
ham,"Lol ok, j'étais en train de penser que trop haha",french,Positive
ham,Pouvez-vous me parler...,french,Neutral
ham,Ü manger plus tard mais je mange avec mes frens maintenant lei... Ü rentrer chez moi d'abord?,french,Negative
spam,Jamster! Pour obtenir votre texte papier peint gratuit HEART à 88888 maintenant! T&C appliquer. 16 seulement. Besoin d'aide? Appelez 08701213186.,french,Positive
ham,"Bonjour amant! Comment va ce nouveau travail? Êtes-vous là maintenant? Êtes-vous heureux? Pensez-vous à moi? Je me réveille, mon esclave et vous envoie un baiser taquin de l'autre côté de la mer",french,Neutral
ham,Je suis à la maison.,french,Neutral
ham,"Eh bien, je dois partir pour ma fille de classe... Tu n'es jamais revenu à moi... :-(... J'espère que tu as un bon sommeil, mon amour",french,Neutral
ham,"Très bien, c'est pour gagner cet argent.",french,Neutral
ham,Tu as toujours la marchandise.,french,Neutral
ham,J'ai beaucoup de personnes à charge.,french,Neutral
ham,Je ne viendrai pas.,french,Neutral
ham,C'est vrai que tu n'as pas appelé quelqu'un avec un numéro comme le tien!,french,Neutral
ham,"Donc de toute façon, tu peux juste aller à ta gym ou quoi que ce soit, mon amour *smiles* J'espère que ton ok et avoir une bonne journée bébé... Tu me manques tellement déjà",french,Positive
ham,"En fin de compte, elle pourrait encore vomir, mais tout ne sortira pas.",french,Negative
ham,"D'accord, je dois changer ma commande en un demi-huitième.",french,Neutral
ham,Suis-je sur le site uworld. Est-ce que j'achète la qbank seulement ou est-ce que je l'achète avec l'auto-évaluation aussi?,french,Neutral
ham,"C'est vrai. C'est passable. Et si vous obtenez un score élevé et postuler pour Phd, vous obtenez 5ans de salaire. Ainsi, il rend la vie plus facile.",french,Neutral
spam,A partir du mois prochain obtenir jusqu'à 50% Plus Appels 4 Ur charge réseau standard 2 activer Appel 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Coût £1.50 min MobcudB plus,french,Neutral
spam,"Services SMS. pour vos crédits texte inclus, pls goto www.comuk.net login= ***** désabonnement avec STOP. sans frais supplémentaires. help:08700469649. PO BOX420. IP4 5WE",french,Negative
ham,Moi très bien..absoluement bien.,french,Neutral
ham,Combien devrais-je en acheter?,french,Neutral
ham,N'oublie pas qu'un ami dans le besoin...,french,Neutral
spam,1er wk GRATUIT! Gr8 tons str8 2 u chaque wk. Txt NOKIA ON à 8007 pour les tons Nokia Classic ou HIT ON à 8007 pour les Polys. Nokia/150p Poly/200p 16+,french,Positive
ham,Envoyez-le au groupe.,french,Neutral
ham,J'étais malade et j'ai dormi toute la journée hier.,french,Neutral
ham,"Et arrête d'être un vieil homme, tu peux construire des anges de neige et des combats de boules de neige.",french,Negative
ham,J'espère que vous vous êtes installé pour la nouvelle année scolaire.,french,Neutral
ham,C'est une bonne chose.,french,Neutral
ham,Venez à l'arrêt de bus mahal.. &lt;DECIMAL&gt;,french,Neutral
ham,Bonjour. Nous avons maintenant emménagé dans 2 notre pub. Ce serait super 2 c u si u cud arrive.,french,Positive
ham,"J'aimerais être avec toi, t'avoir serré, te faire voir à quel point tu es important, combien tu comptes pour moi... combien j'ai besoin de toi... dans ma vie...",french,Positive
ham,"Je t'aime, tu mets le feu à mon âme, ce n'est pas qu'une étincelle, mais c'est une flamme.",french,Neutral
ham,"C'est le bon moment pour parler, j'ai appelé et laissé un message.",french,Neutral
ham,Avez-vous des projets avec votre famille en pierre?,french,Neutral
ham,"Ça a l'air bien, tiens-moi au courant.",french,Neutral
ham,Laissez-le de:-). Début Préparez-vous pour le suivant:-)..,french,Neutral
ham,"Juste pour que tu saches, Yetunde n'a pas encore envoyé d'argent. Je lui ai juste envoyé un texto pour ne pas déranger l'envoi. Donc c'est fini, tu n'as pas à t'impliquer dans quoi que ce soit.",french,Neutral
ham,Personne ne nomme leur pénis un nom de filles cette histoire ne s'additionne pas du tout,french,Negative
ham,Mais on n'a pas encore le sujet du rite?,french,Neutral
ham,"Urgh, coach chaud, sent la graisse de puce! Merci encore, surtout pour la couette (pas un mot de texte prédictif).",french,Neutral
ham,Tu aimes secouer ton cul sur la piste de danse?,french,Neutral
ham,"Je suis cool ta luv mais v.tired 2 parce que j'ai été beaucoup de planification tous wk, nous avons obtenu notre inspection des services sociaux à la pépinière! Prenez soin & spk sn x.",french,Positive
ham,Que fait la rivière de la danse?,french,Neutral
ham,Qu'est-ce qui se passe avec vous? Avez-vous obtenu un emploi et avez-vous commencé à vous inscrire à la résidence permanente?,french,Neutral
spam,"En tant que client apprécié, je suis heureux de vous informer qu'à la suite d'un récent examen de votre Mob No. vous êtes récompensé avec un Prix Bonus £1500, appelez 09066368470",french,Positive
ham,La désignation est développeur de logiciel et peut être elle obtient chenni:),french,Neutral
ham,Un de mes amis cherche à venir chercher plus tard ce soir.,french,Negative
ham,L'entreprise est très bonne. l'environnement est formidable et la nourriture est vraiment agréable:),french,Neutral
ham,C'est Roger de CL.,french,Neutral
ham,Double expulsion cette semaine - Spiral et Michael et bon débarras pour eux!,french,Neutral
ham,Tu as discuté avec ta mère?,french,Neutral
ham,Comme dans différents styles?,french,Neutral
ham,Parce que papa arrange le temps c wat le temps d'aller chercher ü mah...,french,Neutral
ham,"Beau demain ne vient jamais.. Quand il vient, il est déjà aujourd'hui.. Dans la chasse de beau demain ne gaspillez pas votre merveilleux aujourd'hui.. BONMORNING:)",french,Neutral
ham,Qu'est-ce que????? Bonjour wats parle adresse e-mail?,french,Neutral
ham,Combien ça va coûter env.. Par mois.,french,Neutral
ham,Je vais lui donner mon téléphone pour discuter avec moi.,french,Neutral
ham,Je vais bientôt dîner.,french,Neutral
ham,Je l'ai tellement drôle...,french,Neutral
ham,"La maison est sur l'eau avec un quai, un bateau roulé avec un télédiffuseur qui bave dans la flûte de jazz au volant",french,Neutral
ham,"J'adore faire des massages, j'utilise beaucoup d'huile pour bébé... quelle est votre position préférée?",french,Neutral
ham,C'est bon...,french,Neutral
ham,"Le monde est en cours d'exécution et je suis immobile.peut-être tous ressentent-ils la même chose, donc soit il.ou je dois admettre, je suis fou.alors où est la correction?ou laissez-moi appeler cela la vie. et continuer à courir avec le monde, peut-être aussi courir.lets courir.",french,Neutral
ham,Partir à qatar tonite à la recherche d'une opportunité.all est allé fast.pls m'ajouter dans nos prières cher.Rakhesh,french,Neutral
ham,Quand u wana le verra alors,french,Neutral
ham,Je me demandais pourquoi je n'ai pas eu de nouvelles de vous cette année. Tout le meilleur de votre mcat. J'ai eu ce numéro de mes amis atlanta.,french,Negative
ham,"Je pense que c'est bien plus que ça, mais regarde les cartes Google pour trouver un endroit de ton dortoir.",french,Neutral
ham,Je vais t'appeler malade ce soir quelques idées.,french,Neutral
ham,Lol je le ferais mais malgré ces crampes j'aime être une fille.,french,Positive
ham,Je suis à Tirupur. Appelez-vous da.,french,Neutral
spam,Avez-vous eu votre mobile 11 mois ou plus? U R a droit à mettre à jour les derniers mobiles couleur avec caméra gratuitement! Appelez The Mobile Update Co GRATUIT au 08002986030,french,Neutral
ham,"Bonsoir Monsieur, Al Salam Wahleykkum.partage d'une bonne nouvelle.Par la grâce de Dieu, j'ai reçu une offre de Tayseer, TISSCO et j'ai rejoint.J'espère que vous allez bien.Inshah Allah, meet you undertime.Rakhesh,visiteur de l'Inde.",french,Neutral
ham,Oui. Veuillez partir à &lt;#&gt;. Pour qu'à &lt;#&gt; nous puissions partir,french,Neutral
ham,Oui. Il a un bon esprit de crickiting,french,Neutral
ham,J'ai déjà atteint Sch...,french,Neutral
ham,Le type a fait une saloperie mais j'ai agi comme si j'étais intéressé à acheter autre chose la semaine prochaine et il nous l'a donné gratuitement,french,Neutral
ham,"D'accord, donne-moi du gâterie.",french,Neutral
ham,Salut bébé ive vient de revenir du travail et je voulais voir u toute la journée! J'espère que je n'ai pas pissé u sur le téléphone aujourd'hui. Si vous êtes en train de me donner un appel xxx,french,Neutral
ham,Je suis en retard.,french,Negative
ham,Il faut le convaincre qu'il n'est pas possible qu'il fasse mal à son sentiment qu'il est le principal.,french,Neutral
ham,K venir à Nordstrom quand vous avez fini,french,Neutral
ham,Ü log off 4 wat. C'est sdryb8i,french,Neutral
ham,Je suis venu n prendre ü vers le haut... Sortez immédiatement à l'arrière de la leçon d'ur...,french,Neutral
spam,"GRATUITS2DAY sexy St George's Day pic of Jordan!Txt PIC à 89080 à ne pas manquer, puis chaque wk une bonne fête!4 photos de plus c PocketBabe.co.uk 0870241182716 £3/wk",french,Positive
ham,Je vais acheter le cadeau de maman.,french,Neutral
ham,"Pas de photo, s'il vous plaît.",french,Neutral
ham,Lolnice. Je suis passé d'un poisson à..l'eau.?,french,Neutral
ham,"Je t'ai dit que tout allait s'arrêter, ne la laisse pas se déshydrater.",french,Negative
ham,Maintenant seulement je suis arrivé à la maison... Je suis très fatigué maintenant.. Je vais venir tomorro,french,Neutral
spam,"SMS SERVICES. pour vos crédits texte inclus, pls goto www.comuk.net login= 3qxj9 désabonnement avec STOP, sans frais supplémentaires. help 08702840625.COMUK. 220-CM2 9AE",french,Neutral
ham,Salut darlin i cant faire n'importe quoi demain que mes parents me prennent dehors pour un repas. quand êtes-vous libre? Katexxx,french,Neutral
ham,Tout ce que je peux avoir.,french,Negative
ham,Il doit arrêter d'aller se coucher et faire avec ce putain de commerce.,french,Neutral
spam,Bien joué ENGLAND! Obtenez la sonnerie poly officielle ou drapeau de couleur sur yer mobile! texte TONE ou FLAG à 84199 MAINTENANT! Optez pour Txt ENG STOP. Box39822 W111WX £1.50,french,Negative
ham,"Prends soin de toi, je comprends.",french,Neutral
ham,Je vais prendre le bain mal placer la clé dans la fenêtre:-),french,Neutral
ham,Oh merci beaucoup..j'ai déjà acheté 2 œufs..,french,Neutral
ham,Lol non. U peut me faire confiance.,french,Positive
ham,Pas une goutte dans le réservoir,french,Neutral
ham,Je ne peux pas choisir le téléphone tout de suite.,french,Negative
ham,"Mais ma famille ne répond à rien. Maintenant, je ne suis pas allé à la maison pour dikali mais personne ne m'a appelé et pourquoi ne pas venir.",french,Neutral
ham,"Monsieur, bonjour. J'espère que vous avez eu un bon week-end. J'ai appelé pour vous faire savoir que j'ai pu élever &lt;#&gt; de mon père. Il a cependant dit qu'il rendrait le reste disponible vers le milieu de feb. Ce montant est encore assez court et j'espérais que vous aideriez.",french,Negative
